Price,Close,High,Low,Open,Volume,MA20,MA50,RSI,Signal,Returns,Strategy_Returns
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,,,
Date,,,,,,,,,,,
2023-04-21,17624.05078125,17663.19921875,17553.94921875,17639.75,230200,17421.72265625,17504.3490234375,80.79524228696567,0,-2.260708945023282e-05,-0.0
2023-04-24,17743.400390625,17754.5,17612.5,17707.55078125,255700,17453.51767578125,17503.9250390625,80.62395416465849,0,0.006771973756565242,0.0
2023-04-25,17769.25,17807.44921875,17716.849609375,17761.55078125,297400,17484.38515625,17504.8800390625,74.7044850404389,0,0.0014568576938982503,0.0
2023-04-26,17813.599609375,17827.75,17711.19921875,17767.30078125,233000,17521.2201171875,17503.718046875,74.88776228766075,0,0.0024958627615121465,0.0
2023-04-27,17915.05078125,17931.599609375,17797.900390625,17813.099609375,241400,17569.7201171875,17504.150078125,73.02852433312562,0,0.005695152810193838,0.0
2023-04-28,18065.0,18089.150390625,17885.30078125,17950.400390625,290300,17623.68515625,17508.320078125,76.31483136398239,0,0.008370013603697934,0.0
2023-05-02,18147.650390625,18180.25,18101.75,18124.80078125,265200,17683.48271484375,17515.855078125,77.76548741307847,0,0.004575166931912511,0.0
2023-05-03,18089.849609375,18116.349609375,18042.400390625,18113.80078125,226200,17733.940234375,17519.055078125,70.36400586079952,0,-0.00318502836487633,-0.0
2023-05-04,18255.80078125,18267.44921875,18066.69921875,18081.0,226600,17778.7427734375,17523.8541015625,72.66180730660885,0,0.009173717607303677,0.0
2023-05-05,18069.0,18216.94921875,18055.44921875,18117.30078125,239700,17812.290234375,17524.517109375,60.482818616789906,0,-0.010232406865540389,-0.0
2023-05-08,18264.400390625,18286.94921875,18100.30078125,18120.599609375,228400,17847.65771484375,17530.9211328125,72.78042007150154,0,0.010814123118324304,0.0
2023-05-09,18265.94921875,18344.19921875,18229.650390625,18303.400390625,245400,17880.99765625,17539.348125,75.69994183377717,0,8.480038171931881e-05,0.0
2023-05-10,18315.099609375,18326.75,18211.94921875,18313.599609375,220500,17915.55009765625,17549.1161328125,79.34841482949766,0,0.0026908205008338015,0.0
2023-05-11,18297.0,18389.69921875,18270.400390625,18357.80078125,248900,17944.28505859375,17563.9701171875,78.05217022940563,0,-0.0009882342854272697,-0.0
2023-05-12,18314.80078125,18342.75,18194.55078125,18273.75,241700,17969.405078125,17580.0411328125,78.39899144008865,0,0.0009728797753729701,0.0
2023-05-15,18398.849609375,18458.900390625,18287.900390625,18339.30078125,216100,17997.94755859375,17598.702109375,77.75324348821363,0,0.004589120522186851,0.0
2023-05-16,18286.5,18432.349609375,18264.349609375,18432.349609375,219500,18026.930078125,17616.578125,70.40672909179453,0,-0.006106338807060685,-0.0
2023-05-17,18181.75,18309.0,18115.349609375,18300.44921875,229900,18053.01005859375,17634.134140625,63.86367347299021,0,-0.005728269488420423,-0.0
2023-05-18,18129.94921875,18297.19921875,18104.849609375,18287.5,272100,18078.57001953125,17647.7151171875,58.406939002548945,0,-0.002849053652701161,-0.0
2023-05-19,18203.400390625,18218.099609375,18060.400390625,18186.150390625,260900,18107.517578125,17665.3451171875,55.7589874207805,0,0.0040513721791914925,0.0
2023-05-22,18314.400390625,18335.25,18178.849609375,18201.099609375,262600,18142.03505859375,17679.7461328125,56.77871361967554,0,0.006097761825706316,0.0
2023-05-23,18348.0,18419.75,18324.19921875,18362.900390625,270400,18172.2650390625,17692.4771484375,60.7049542800217,0,0.001834600568861644,0.0
2023-05-24,18285.400390625,18392.599609375,18262.94921875,18294.80078125,232600,18198.07255859375,17703.0971484375,51.342507206397975,0,-0.0034117947119577385,-0.0
2023-05-25,18321.150390625,18338.099609375,18202.400390625,18268.900390625,235900,18223.45009765625,17717.7281640625,63.25224650014063,0,0.001955111686716471,0.0
2023-05-26,18499.349609375,18508.55078125,18333.150390625,18368.349609375,198700,18252.6650390625,17739.4571484375,62.57558270818175,0,0.009726420827874671,0.0
2023-05-29,18598.650390625,18641.19921875,18581.25,18619.150390625,265300,18279.34755859375,17768.344140625,66.1207988143841,0,0.005367798508963517,0.0
2023-05-30,18633.849609375,18662.44921875,18575.5,18606.650390625,234400,18303.65751953125,17800.1551171875,65.65647844356184,0,0.0018925684396833287,0.0
2023-05-31,18534.400390625,18603.900390625,18483.849609375,18594.19921875,696500,18325.88505859375,17831.4001171875,60.79780968337417,0,-0.0053370195013254795,-0.0
2023-06-01,18487.75,18580.30078125,18464.55078125,18579.400390625,265600,18337.48251953125,17861.443125,57.6651800862863,0,-0.0025169624936233204,-0.0
2023-06-02,18534.099609375,18573.69921875,18478.400390625,18550.849609375,270900,18360.7375,17890.1241015625,56.20157260303416,0,0.002507044360454902,0.0
2023-06-05,18593.849609375,18640.150390625,18582.80078125,18612.0,256100,18377.2099609375,17922.2330859375,64.80703979645413,0,0.003223787573137793,0.0
2023-06-06,18599.0,18622.75,18531.599609375,18600.80078125,220800,18393.8625,17952.0630859375,72.2355448974154,0,0.00027699431442118616,0.0
2023-06-07,18726.400390625,18738.94921875,18636.0,18665.599609375,260100,18414.4275390625,17983.5530859375,79.41516997983013,0,0.006849851638528914,0.0
2023-06-08,18634.55078125,18777.900390625,18615.599609375,18725.349609375,286500,18431.305078125,18014.70609375,70.88404971703523,0,-0.0049048192636628185,-0.0
2023-06-09,18563.400390625,18676.650390625,18555.400390625,18655.900390625,221800,18443.73505859375,18047.0730859375,62.54536437135412,0,-0.00381819725413457,-0.0
2023-06-12,18601.5,18633.599609375,18559.75,18595.05078125,179500,18453.867578125,18079.3891015625,62.714434613606265,0,0.0020524046550352004,0.0
2023-06-13,18716.150390625,18728.900390625,18631.80078125,18631.80078125,233200,18475.35009765625,18114.678125,70.53245249151867,0,0.0061635024393194016,0.0
2023-06-14,18755.900390625,18769.69921875,18690.0,18744.599609375,261400,18504.0576171875,18148.1821484375,70.64439539240601,0,0.0021238341844009856,0.0
2023-06-15,18688.099609375,18794.099609375,18669.05078125,18774.44921875,263000,18531.96513671875,18174.749140625,60.012723120853074,0,-0.0036149041015322014,-0.0
2023-06-16,18826.0,18864.69921875,18710.5,18723.30078125,272800,18563.0951171875,18203.308125,61.585869584691125,0,0.0073790483520230765,0.0
2023-06-19,18755.44921875,18881.44921875,18719.150390625,18873.30078125,219800,18585.14755859375,18227.27609375,55.98127770444366,0,-0.0037475183921172883,-0.0
2023-06-20,18816.69921875,18839.69921875,18660.650390625,18752.349609375,211600,18608.58251953125,18251.6270703125,64.42798932302637,0,0.003265717567498605,0.0
2023-06-21,18856.849609375,18875.900390625,18794.849609375,18849.400390625,217500,18637.15498046875,18276.283046875,68.99045949960106,0,0.0021337637466720683,0.0
2023-06-22,18771.25,18886.599609375,18759.5,18853.599609375,252700,18659.6599609375,18297.26203125,61.72789423153079,0,-0.004539443817404343,-0.0
2023-06-23,18665.5,18756.400390625,18647.099609375,18741.849609375,210600,18667.96748046875,18314.3240234375,53.38915875693584,0,-0.005633615236065759,-0.0
2023-06-26,18691.19921875,18722.05078125,18646.69921875,18682.349609375,171300,18672.594921875,18331.5880078125,54.27798278874526,0,0.0013768299134766515,0.0
2023-06-27,18817.400390625,18829.25,18714.25,18748.55078125,222500,18681.7724609375,18353.7990234375,54.22704393614435,0,0.00675190341711196,0.0
2023-06-28,18972.099609375,19011.25,18861.349609375,18908.150390625,398800,18703.657421875,18380.0380078125,64.81449415992196,0,0.00822107281232487,0.0
2023-06-30,19189.05078125,19201.69921875,19024.599609375,19076.849609375,247900,18738.7224609375,18411.4440234375,74.34337416235654,0,0.01143527476356887,0.0
2023-07-03,19322.55078125,19345.099609375,19234.400390625,19246.5,226100,18778.14501953125,18445.4060546875,76.1164529309896,0,0.00695709243369369,0.0
2023-07-04,19389.0,19434.150390625,19300.0,19406.599609375,226900,18817.9025390625,18480.7050390625,75.2523408878001,0,0.003438946519135566,0.0
2023-07-05,19398.5,19421.599609375,19339.599609375,19405.94921875,224400,18857.8775390625,18513.80703125,74.67736733545847,0,0.0004899685388621844,0.0
2023-07-06,19497.30078125,19512.19921875,19373.0,19385.69921875,268300,18896.42255859375,18548.368046875,80.35258763042182,0,0.00509321758125636,0.0
2023-07-07,19331.80078125,19523.599609375,19303.599609375,19422.80078125,237100,18931.28505859375,18578.7320703125,68.5873952812692,0,-0.00848835445771845,-0.0
2023-07-10,19355.900390625,19435.849609375,19327.099609375,19400.349609375,268200,18970.91005859375,18607.5490625,72.84560337076147,0,0.0012466303397029588,0.0
2023-07-11,19439.400390625,19515.099609375,19406.44921875,19427.099609375,251300,19012.805078125,18635.0370703125,73.2977024042839,0,0.004313930032438185,0.0
2023-07-12,19384.30078125,19507.69921875,19361.75,19497.44921875,327900,19046.21259765625,18659.770078125,69.51571851635589,0,-0.002834429471475497,-0.0
2023-07-13,19413.75,19567.0,19385.80078125,19495.19921875,310400,19079.105078125,18686.2480859375,74.80313417035869,0,0.0015192303855748879,0.0
2023-07-14,19564.5,19595.349609375,19433.5,19493.44921875,291200,19122.92509765625,18712.4220703125,83.53978973508487,0,0.007765114931427508,0.0
2023-07-17,19711.44921875,19731.849609375,19562.94921875,19612.150390625,268700,19167.19755859375,18745.2710546875,84.90542082853332,0,0.007511013251041421,0.0
2023-07-18,19749.25,19819.44921875,19690.19921875,19787.5,286400,19216.88759765625,18774.968046875,83.93359326658141,0,0.001917706853032497,0.0
2023-07-19,19833.150390625,19851.69921875,19727.44921875,19802.94921875,259700,19267.71015625,18806.3120703125,83.06011830485699,0,0.004248282371482448,0.0
2023-07-20,19979.150390625,19991.849609375,19758.400390625,19831.69921875,274700,19323.8251953125,18839.5930859375,82.08399095848038,0,0.007361412439498949,0.0
2023-07-21,19745.0,19887.400390625,19700.0,19800.44921875,312500,19372.5126953125,18868.5530859375,65.85830798964159,0,-0.011719737128305097,-0.0
2023-07-24,19672.349609375,19782.75,19658.30078125,19748.44921875,265600,19422.85517578125,18895.7040625,60.587360410314496,0,-0.0036794322929856182,-0.0
2023-07-25,19680.599609375,19729.349609375,19615.94921875,19729.349609375,369700,19472.3251953125,18921.3390625,60.55050964728639,0,0.0004193703428323481,0.0
2023-07-26,19778.30078125,19825.599609375,19716.69921875,19733.349609375,244700,19520.37021484375,18951.175078125,60.51803547146638,0,0.004964339187534694,0.0
2023-07-27,19659.900390625,19867.55078125,19603.55078125,19850.900390625,334900,19554.76025390625,18980.7380859375,62.729856096026914,0,-0.0059863783008722304,-0.0
2023-07-28,19646.05078125,19695.900390625,19563.099609375,19659.75,258700,19577.61025390625,19011.0601171875,61.34773063719986,0,-0.0007044597937843067,-0.0
2023-07-31,19753.80078125,19772.75,19597.599609375,19666.349609375,295100,19599.17275390625,19042.068125,62.06724909030665,0,0.005484562836559181,0.0
2023-08-01,19733.55078125,19795.599609375,19704.599609375,19784.0,298000,19616.40029296875,19070.4511328125,63.773300058538986,0,-0.0010251191770254131,-0.0
2023-08-02,19526.55078125,19678.25,19423.55078125,19655.400390625,290700,19622.80283203125,19094.0221484375,53.90205473713796,0,-0.010489749274959825,-0.0
2023-08-03,19381.650390625,19537.650390625,19296.44921875,19463.75,315700,19617.0203125,19115.9471484375,43.64908262793213,0,-0.007420685416911321,-0.0
2023-08-04,19517.0,19538.849609375,19436.44921875,19462.80078125,280800,19626.2802734375,19139.864140625,43.19133046646752,0,0.006983389270114548,0.0
2023-08-07,19597.30078125,19620.44921875,19524.80078125,19576.849609375,216600,19638.35029296875,19161.8231640625,44.83325186751533,0,0.004114401867602702,0.0
2023-08-08,19570.849609375,19634.400390625,19533.099609375,19627.19921875,260300,19644.92275390625,19181.2671484375,40.71832780893985,0,-0.0013497354646058168,-0.0
2023-08-09,19632.55078125,19645.5,19467.5,19578.80078125,266500,19657.33525390625,19201.241171875,36.95724073456153,0,0.003152707884763739,0.0
2023-08-10,19543.099609375,19623.599609375,19495.400390625,19605.55078125,312200,19663.802734375,19221.41515625,41.4738432657936,0,-0.004556268458015711,-0.0
2023-08-11,19428.30078125,19557.75,19412.75,19554.25,235500,19656.9927734375,19240.226171875,40.04820075470977,0,-0.005874136161590715,-0.0
2023-08-14,19434.55078125,19465.849609375,19257.900390625,19383.94921875,243900,19643.1478515625,19258.2351953125,39.95025264572001,0,0.00032169565781225984,0.0
2023-08-16,19465.0,19482.75,19317.19921875,19369.0,0,19628.9353515625,19275.658203125,36.45949751322734,0,0.0015667570139761278,0.0
2023-08-17,19365.25,19461.55078125,19326.25,19450.55078125,268700,19605.54033203125,19290.983203125,37.05689062003999,0,-0.005124582584125403,-0.0
2023-08-18,19310.150390625,19373.80078125,19253.599609375,19301.75,256100,19572.09033203125,19302.658203125,35.760922661676915,0,-0.0028452826260957353,-0.0
2023-08-21,19393.599609375,19425.94921875,19296.30078125,19320.650390625,262600,19554.5203125,19317.8391796875,34.40959113249687,0,0.0043215209131937105,0.0
2023-08-22,19396.44921875,19443.5,19381.30078125,19417.099609375,208700,19540.72529296875,19334.50015625,35.18626599422542,0,0.00014693555773015454,0.0
2023-08-23,19444.0,19472.05078125,19366.599609375,19439.19921875,225200,19528.8953125,19351.35015625,45.7811289717238,0,0.0024515199000461063,0.0
2023-08-24,19386.69921875,19584.44921875,19369.0,19535.150390625,268300,19509.315234375,19364.7611328125,50.28340258515781,0,-0.002946964680621278,-0.0
2023-08-25,19265.80078125,19339.55078125,19229.69921875,19297.400390625,466500,19489.61025390625,19374.959140625,35.667066370083745,0,-0.006236153774081932,-0.0
2023-08-28,19306.05078125,19366.849609375,19249.69921875,19298.349609375,248200,19472.61025390625,19387.3181640625,32.585949177877424,0,0.002089194238900971,0.0
2023-08-29,19342.650390625,19377.900390625,19309.099609375,19374.849609375,307400,19452.052734375,19397.651171875,36.51939744690278,0,0.0018957584743610756,0.0
2023-08-30,19347.44921875,19452.80078125,19334.75,19433.44921875,233000,19432.74765625,19409.491171875,31.944080233139218,0,0.0002480956863764039,0.0
2023-08-31,19253.80078125,19388.19921875,19223.650390625,19375.55078125,562600,19419.11015625,19418.233203125,31.77515127801935,0,-0.004840350603388277,-0.0
2023-09-01,19435.30078125,19458.55078125,19255.69921875,19258.150390625,333000,19421.79267578125,19429.8022265625,50.406790126259295,-1,0.009426710188917609,0.0
2023-09-04,19528.80078125,19545.150390625,19432.849609375,19525.05078125,296800,19422.38271484375,19444.9532421875,54.972856218337405,0,0.004810833701642592,-0.004810833701642592
2023-09-05,19574.900390625,19587.05078125,19525.75,19564.650390625,256800,19421.2626953125,19463.14125,55.70439997810251,0,0.0023605960187407238,0.0
2023-09-06,19611.05078125,19636.44921875,19491.5,19581.19921875,287600,19423.27275390625,19481.53828125,63.660223513168525,0,0.0018467726478093027,0.0
2023-09-07,19727.05078125,19737.0,19550.05078125,19598.650390625,304900,19427.99775390625,19499.7312890625,71.70009657906776,0,0.005915032360780392,0.0
2023-09-08,19819.94921875,19867.150390625,19727.05078125,19774.80078125,288100,19441.840234375,19516.68828125,71.97576626404624,0,0.004709190366575022,0.0
2023-09-11,19996.349609375,20008.150390625,19865.349609375,19890.0,248800,19470.24267578125,19532.8342578125,76.22869205374359,0,0.008900143420050854,0.0
2023-09-12,19993.19921875,20110.349609375,19914.650390625,20110.150390625,328100,19498.17509765625,19546.2472265625,74.98187594618221,0,-0.0001575482868895195,-0.0
2023-09-13,20070.0,20096.900390625,19944.099609375,19989.5,251400,19528.42509765625,19559.8672265625,80.54007528300964,0,0.003841345269944396,0.0
2023-09-14,20103.099609375,20167.650390625,20043.44921875,20127.94921875,275100,19565.317578125,19573.95921875,90.61022812744521,0,0.001649208239910216,0.0
2023-09-15,20192.349609375,20222.44921875,20129.69921875,20156.44921875,438200,19609.4275390625,19587.8601953125,91.036286391744,0,0.004439613877174287,0.0
2023-09-18,20133.30078125,20195.349609375,20115.69921875,20155.94921875,264900,19646.41259765625,19603.8901953125,85.86217954964644,0,-0.002924316846098174,-0.0
2023-09-20,19901.400390625,20050.650390625,19878.849609375,19980.75,378100,19671.66015625,19614.8001953125,70.83389037678664,0,-0.011518249945432046,-0.0
2023-09-21,19742.349609375,19848.75,19709.94921875,19840.55078125,275100,19686.57763671875,19620.8591796875,67.51259866445056,0,-0.007991939166498319,-0.0
2023-09-22,19674.25,19798.650390625,19657.5,19744.849609375,246400,19700.95517578125,19626.6581640625,59.323397886304264,0,-0.003449417659114995,-0.0
2023-09-25,19674.55078125,19734.150390625,19601.55078125,19678.19921875,188400,19721.39267578125,19631.8741796875,56.132968651378086,0,1.5288066889551644e-05,0.0
2023-09-26,19664.69921875,19699.349609375,19637.44921875,19682.80078125,204900,19739.32509765625,19633.8781640625,53.89751197389056,0,-0.0005007261720755274,-0.0
2023-09-27,19716.44921875,19730.69921875,19554.0,19637.05078125,203600,19758.0150390625,19633.9781640625,54.51345908078124,0,0.002631619198663282,0.0
2023-09-28,19523.55078125,19766.650390625,19492.099609375,19761.80078125,352800,19766.8201171875,19629.4641796875,41.82402571313781,0,-0.009783629666773708,-0.0
2023-09-29,19638.30078125,19726.25,19551.05078125,19581.19921875,243500,19786.0451171875,19625.5671875,42.82788275866323,0,0.005877516917168757,0.0
2023-10-03,19528.75,19623.19921875,19479.650390625,19622.400390625,221700,19790.717578125,19616.5591796875,30.50859324752298,0,-0.005578424654468894,-0.0
2023-10-04,19436.099609375,19457.80078125,19333.599609375,19446.30078125,277100,19786.08251953125,19610.381171875,28.39027287645328,0,-0.004744307271330683,-0.0
2023-10-05,19545.75,19576.94921875,19487.30078125,19521.849609375,234900,19784.625,19607.8491796875,30.169861167751193,0,0.005641584105285702,0.0
2023-10-06,19653.5,19675.75,19589.400390625,19621.19921875,159100,19786.7474609375,19607.3071875,33.90265017643134,0,0.0055127073660514725,0.0
2023-10-09,19512.349609375,19588.94921875,19480.5,19539.44921875,165100,19776.01240234375,19601.9881640625,26.52585958127355,0,-0.00718194675884698,-0.0
2023-10-10,19689.849609375,19717.80078125,19565.44921875,19565.599609375,216600,19769.507421875,19602.5871484375,35.848990749524134,0,0.00909680297624016,0.0
2023-10-11,19811.349609375,19839.19921875,19756.94921875,19767.0,213700,19760.257421875,19605.893125,46.90855889200004,0,0.006170692128707245,0.0
2023-10-12,19794.0,19843.30078125,19772.650390625,19822.69921875,217900,19750.2974609375,19606.697109375,51.964263696366196,0,-0.0008757409120068171,-0.0
2023-10-13,19751.05078125,19805.400390625,19635.30078125,19654.55078125,255000,19734.35,19607.047109375,52.97769417637473,0,-0.0021698099802970328,-0.0
2023-10-16,19731.75,19781.30078125,19691.849609375,19737.25,181000,19715.78251953125,19611.15109375,52.18550934024274,0,-0.0009772027556287366,-0.0
2023-10-17,19811.5,19849.75,19775.650390625,19843.19921875,185800,19696.7400390625,19619.7480859375,55.32465655603917,0,0.004041709427698992,0.0
2023-10-18,19671.099609375,19840.94921875,19659.94921875,19820.44921875,198900,19673.62998046875,19622.830078125,48.45450031350633,0,-0.007086812741337156,-0.0
2023-10-19,19624.69921875,19681.80078125,19512.349609375,19545.19921875,230300,19659.794921875,19623.378046875,53.829487676249016,0,-0.0023588102112444,-0.0
2023-10-20,19542.650390625,19593.80078125,19518.69921875,19542.150390625,198300,19649.8099609375,19622.8140625,46.28672294751081,0,-0.004180896084593599,-0.0
2023-10-23,19281.75,19556.849609375,19257.849609375,19521.599609375,176000,19630.1849609375,19615.798046875,41.41944466307153,0,-0.013350307425555652,-0.0
2023-10-25,19122.150390625,19347.30078125,19074.150390625,19286.44921875,225300,19602.56494140625,19607.3790625,39.57844917012448,-1,-0.008277236732921023,-0.0
2023-10-26,18857.25,19041.69921875,18837.849609375,19027.25,300400,19562.19248046875,19595.958046875,29.280770388203422,0,-0.013853064912347501,0.013853064912347501
2023-10-27,19047.25,19076.150390625,18926.650390625,18928.75,205200,19528.73251953125,19588.21203125,32.61648745519713,0,0.010075700327460302,0.0
2023-10-30,19140.900390625,19158.5,18940.0,19053.400390625,180100,19509.6,19581.7300390625,39.05087048636698,0,0.004916740769664862,0.0
2023-10-31,19079.599609375,19233.69921875,19056.44921875,19232.94921875,206000,19481.66494140625,19576.01703125,30.688911798226428,0,-0.0032026069828995363,-0.0
2023-11-01,18989.150390625,19096.05078125,18973.69921875,19064.05078125,194100,19454.6849609375,19569.59703125,23.460322183666875,0,-0.004740624572936891,-0.0
2023-11-02,19133.25,19175.25,19064.150390625,19120.0,245600,19439.54248046875,19564.3900390625,30.284947038639416,0,0.007588523257266999,0.0
2023-11-03,19230.599609375,19276.25,19210.900390625,19241.0,189500,19423.7849609375,19561.073046875,34.95936611363038,0,0.005087980838331285,0.0
2023-11-06,19411.75,19423.0,19309.69921875,19345.849609375,180700,19411.6974609375,19560.428046875,41.54334038054969,0,0.00941990339899168,0.0
2023-11-07,19406.69921875,19423.5,19329.099609375,19404.05078125,198700,19406.41494140625,19560.828046875,38.862581653336306,0,-0.000260191958478706,-0.0
2023-11-08,19443.5,19464.400390625,19401.5,19449.599609375,195000,19394.0974609375,19564.38203125,43.35941373238434,0,0.0018962926582819506,0.0
2023-11-09,19395.30078125,19463.900390625,19378.349609375,19457.400390625,208400,19373.29501953125,19566.16703125,43.31394819294666,0,-0.002478937369815082,-0.0
2023-11-10,19425.349609375,19451.30078125,19329.44921875,19351.849609375,152200,19354.8625,19567.821015625,46.47427769011121,0,0.001549283945833313,0.0
2023-11-13,19443.55078125,19494.400390625,19414.75,19486.75,189300,19339.4875,19569.743046875,55.69399958760052,0,0.0009369804014345284,0.0
2023-11-15,19675.44921875,19693.19921875,19579.650390625,19651.400390625,291500,19336.6724609375,19578.176015625,68.5285303355148,0,0.011926753508604282,0.0
2023-11-16,19765.19921875,19875.25,19627.0,19674.69921875,282700,19334.357421875,19584.773984375,84.44553120229997,0,0.004561522280999375,0.0
2023-11-17,19731.80078125,19806.0,19667.44921875,19674.75,236800,19337.39248046875,19588.833984375,79.47225912783169,0,-0.0016897597201204206,-0.0
2023-11-20,19694.0,19756.44921875,19670.5,19731.150390625,173800,19340.85751953125,19591.2159765625,75.0158564702349,0,-0.0019157289123818977,-0.0
2023-11-21,19783.400390625,19829.099609375,19754.05078125,19770.900390625,195000,19352.89501953125,19594.66296875,81.0427944769315,0,0.0045394734754240496,0.0
2023-11-22,19811.849609375,19825.55078125,19703.849609375,19784.0,184500,19379.4,19596.3589453125,88.38657232738791,0,0.0014380348265852216,0.0
2023-11-23,19802.0,19875.150390625,19786.75,19828.44921875,170000,19413.39248046875,19595.9999609375,85.67246344197599,0,-0.0004971574875239915,-0.0
2023-11-24,19794.69921875,19832.849609375,19768.849609375,19809.599609375,145900,19460.26494140625,19591.966953125,83.28811457365663,0,-0.00036868908443588033,-0.0
2023-11-28,19889.69921875,19916.849609375,19800.0,19844.650390625,229600,19502.38740234375,19589.896953125,81.39658410912786,0,0.004799264638990497,0.0
2023-11-29,20096.599609375,20104.650390625,19956.30078125,19976.55078125,236200,19550.17236328125,19590.4289453125,85.82044599486872,0,0.010402389113554511,0.0
2023-11-30,20133.150390625,20158.69921875,20015.849609375,20108.5,486600,19602.84990234375,19591.0299609375,85.81676394273391,0,0.0018187545137213768,0.0
2023-12-01,20267.900390625,20291.55078125,20183.69921875,20194.099609375,265800,19666.78740234375,19592.5409765625,91.58012884347993,0,0.0066929416105065975,0.0
2023-12-04,20686.80078125,20702.650390625,20507.75,20601.94921875,381100,19744.46494140625,19603.6109765625,93.85671971784505,0,0.020668169003769332,0.0
2023-12-05,20855.099609375,20864.05078125,20711.150390625,20808.900390625,421000,19825.68994140625,19622.6849609375,94.43729148297493,0,0.008135565760247543,0.0
2023-12-06,20937.69921875,20961.94921875,20852.150390625,20950.75,359200,19901.98740234375,19646.591953125,93.86013014053766,0,0.003960643244200535,0.0
2023-12-07,20901.150390625,20941.25,20850.80078125,20932.400390625,275000,19976.7099609375,19671.1299609375,90.9869302878212,0,-0.0017455990623970186,-0.0
2023-12-08,20969.400390625,21006.099609375,20862.69921875,20934.099609375,292400,20053.00498046875,19697.026953125,93.5590577812241,0,0.003265370504707432,0.0
2023-12-11,20997.099609375,21026.099609375,20923.69921875,20965.30078125,212900,20133.094921875,19723.6749609375,96.19288953508499,0,0.001320935183362959,0.0
2023-12-12,20906.400390625,21037.900390625,20867.150390625,21018.55078125,244900,20207.1474609375,19747.473984375,89.77201040340877,0,-0.004319607014175553,-0.0
2023-12-13,20926.349609375,20950.0,20769.5,20929.75,260300,20281.28740234375,19775.5299609375,89.71005778802152,0,0.0009542158562574343,0.0
2023-12-14,21182.69921875,21210.900390625,21074.44921875,21110.400390625,334400,20356.64990234375,19806.4179296875,91.8445215793611,0,0.012250087289956912,0.0
2023-12-15,21456.650390625,21492.30078125,21235.30078125,21287.44921875,508800,20441.2224609375,19844.9759375,93.3602114100697,0,0.012932779200891975,0.0
2023-12-18,21418.650390625,21482.80078125,21365.349609375,21434.80078125,249700,20525.56494140625,19884.626953125,91.1130554799866,0,-0.0017710126840955187,-0.0
2023-12-19,21453.099609375,21505.05078125,21337.75,21477.650390625,249800,20613.519921875,19922.7739453125,90.20459813231265,0,0.0016083748565725031,0.0
2023-12-20,21150.150390625,21593.0,21087.349609375,21543.5,363900,20681.857421875,19952.706953125,76.03160763814594,0,-0.01412146609423337,-0.0
2023-12-21,21255.05078125,21288.349609375,20976.80078125,21033.94921875,277500,20754.01748046875,19987.5609765625,75.6596656360581,0,0.004959794076523361,0.0
2023-12-22,21349.400390625,21390.5,21232.44921875,21295.849609375,284700,20831.3875,20020.7519921875,70.71926320868221,0,0.004438926556610712,0.0
2023-12-26,21441.349609375,21477.150390625,21329.44921875,21365.19921875,219500,20913.72001953125,20053.3519921875,69.25104605730675,0,0.004306875934107168,0.0
2023-12-27,21654.75,21675.75,21495.80078125,21497.650390625,256500,21001.97255859375,20090.5669921875,71.68353485383267,0,0.0099527499207277,0.0
2023-12-28,21778.69921875,21801.44921875,21678.0,21715.0,393100,21086.0775390625,20131.1199609375,75.20466996442327,0,0.005723881307796219,0.0
2023-12-29,21731.400390625,21770.30078125,21676.900390625,21737.650390625,270900,21165.9900390625,20171.11296875,72.15252116204437,0,-0.0021717930740454694,-0.0
2024-01-01,21741.900390625,21834.349609375,21680.849609375,21727.75,154000,21239.6900390625,20209.7209765625,71.87122897978848,0,0.00048317180721269004,0.0
2024-01-02,21665.80078125,21755.599609375,21555.650390625,21751.349609375,263700,21288.6400390625,20249.615,72.49281214386126,0,-0.003500136051024061,-0.0
2024-01-03,21517.349609375,21677.0,21500.349609375,21661.099609375,311900,21321.7525390625,20287.4680078125,66.26667297424572,0,-0.00685186637566948,-0.0
2024-01-04,21658.599609375,21685.650390625,21564.55078125,21605.80078125,339200,21357.79755859375,20329.7869921875,63.98474689697842,0,0.006564470186349425,0.0
2024-01-05,21710.80078125,21749.599609375,21629.19921875,21705.75,309300,21398.280078125,20378.3680078125,58.5876237904732,0,0.002410182228605562,0.0
2024-01-08,21513.0,21763.94921875,21492.900390625,21747.599609375,231500,21425.46005859375,20426.185,52.87730404110316,0,-0.00911070868564301,-0.0
2024-01-09,21544.849609375,21724.44921875,21517.849609375,21653.599609375,228600,21452.84755859375,20479.9369921875,52.80246934202583,0,0.0014804820050666745,0.0
2024-01-10,21618.69921875,21641.849609375,21448.650390625,21529.30078125,217000,21488.4625,20531.3659765625,66.6405852231975,0,0.0034277152411805734,0.0
2024-01-11,21647.19921875,21726.5,21593.75,21688.0,212500,21524.50498046875,20581.491953125,64.72637604114408,0,0.0013183031833516878,0.0
2024-01-12,21894.55078125,21928.25,21715.150390625,21773.55078125,294700,21560.09755859375,20637.7909765625,68.3620182648522,0,0.011426492637705898,0.0
2024-01-15,22097.44921875,22115.55078125,21963.55078125,22053.150390625,345500,21592.1375,20699.956953125,70.5622241673757,0,0.009267074694848665,0.0
